Wagon ID,Symbol,Type,Owner
163167,D,Open,NRZ
163170,D,Open,NRZ
163183,D,Open,NRZ
163196,D,Open,NRZ
163206,D,Open,NRZ
163219,D,Open,NRZ
163222,D,Open,NRZ
163235,D,Open,NRZ
163248,D,Open,NRZ
163251,D,Open,NRZ
163264,D,Open,NRZ
163277,D,Open,NRZ
163280,D,Open,NRZ
163293,D,Open,NRZ
163303,D,Open,NRZ
163316,D,Open,NRZ
163329,D,Open,NRZ
163332,D,Open,NRZ
163345,D,Open,NRZ
163358,D,Open,NRZ
163361,D,Open,NRZ
163374,D,Open,NRZ
163390,D,Open,NRZ
163400,D,Open,NRZ
163413,D,Open,NRZ
163426,D,Open,NRZ
163439,D,Open,NRZ
163442,D,Open,NRZ
163455,D,Open,NRZ
163468,D,Open,NRZ
163471,D,Open,NRZ
163484,D,Open,NRZ
163507,D,Open,NRZ
163510,D,Open,NRZ
163523,D,Open,NRZ
163536,D,Open,NRZ
163549,D,Open,NRZ
163552,D,Open,NRZ
163565,D,Open,NRZ
163581,D,Open,NRZ
163594,D,Open,NRZ
163617,D,Open,NRZ
163620,D,Open,NRZ
163633,D,Open,NRZ
163646,D,Open,NRZ
163659,D,Open,NRZ
163662,D,Open,NRZ
163675,D,Open,NRZ
163688,D,Open,NRZ
163691,D,Open,NRZ
163701,D,Open,NRZ
163714,D,Open,NRZ
163727,D,Open,NRZ
163730,D,Open,NRZ
163743,D,Open,NRZ
163756,D,Open,NRZ
163769,D,Open,NRZ
163772,D,Open,NRZ
163785,D,Open,NRZ
163798,D,Open,NRZ
163808,D,Open,NRZ
163811,D,Open,NRZ
163824,D,Open,NRZ
163837,D,Open,NRZ
163840,D,Open,NRZ
163853,D,Open,NRZ
163866,D,Open,NRZ
163879,D,Open,NRZ
163882,D,Open,NRZ
163895,D,Open,NRZ
163905,D,Open,NRZ
163918,D,Open,NRZ
163921,D,Open,NRZ
163934,D,Open,NRZ
163947,D,Open,NRZ
163950,D,Open,NRZ
163963,D,Open,NRZ
163976,D,Open,NRZ
163989,D,Open,NRZ
163992,D,Open,NRZ
164001,D,Open,NRZ
164014,D,Open,NRZ
164027,D,Open,NRZ
164030,D,Open,NRZ
164043,D,Open,NRZ
164056,D,Open,NRZ
164069,D,Open,NRZ
164072,D,Open,NRZ
164085,D,Open,NRZ
164098,D,Open,NRZ
164108,D,Open,NRZ
164124,D,Open,NRZ
164137,D,Open,NRZ
164140,D,Open,NRZ
164153,D,Open,NRZ
164179,D,Open,NRZ
164182,D,Open,NRZ
164195,D,Open,NRZ
164205,D,Open,NRZ
164218,D,Open,NRZ
164221,D,Open,NRZ
164234,D,Open,NRZ
164247,D,Open,NRZ
164250,D,Open,NRZ
164263,D,Open,NRZ
164276,D,Open,NRZ
164289,D,Open,NRZ
164292,D,Open,NRZ
164302,D,Open,NRZ
164315,D,Open,NRZ
164328,D,Open,NRZ
164331,D,Open,NRZ
164344,D,Open,NRZ
164357,D,Open,NRZ
164360,D,Open,NRZ
164373,D,Open,NRZ
164386,D,Open,NRZ
164399,D,Open,NRZ
164409,D,Open,NRZ
164412,D,Open,NRZ
164425,D,Open,NRZ
164438,D,Open,NRZ
164454,D,Open,NRZ
164467,D,Open,NRZ
164470,D,Open,NRZ
164483,D,Open,NRZ
164496,D,Open,NRZ
164506,D,Open,NRZ
164519,D,Open,NRZ
164522,D,Open,NRZ
164535,D,Open,NRZ
164548,D,Open,NRZ
164564,D,Open,NRZ
164577,D,Open,NRZ
164580,D,Open,NRZ
164593,D,Open,NRZ
164603,D,Open,NRZ
164616,D,Open,NRZ
164629,D,Open,NRZ
164632,D,Open,NRZ
164645,D,Open,NRZ
164658,D,Open,NRZ
164661,D,Open,NRZ
164674,D,Open,NRZ
164687,D,Open,NRZ
164690,D,Open,NRZ
164700,D,Open,NRZ
164713,D,Open,NRZ
164726,D,Open,NRZ
164742,D,Open,NRZ
164755,D,Open,NRZ
164768,D,Open,NRZ
164784,D,Open,NRZ
164797,D,Open,NRZ
164807,D,Open,NRZ
164810,D,Open,NRZ
164823,D,Open,NRZ
164836,D,Open,NRZ
164849,D,Open,NRZ
164852,D,Open,NRZ
164865,D,Open,NRZ
164878,D,Open,NRZ
164881,D,Open,NRZ
164894,D,Open,NRZ
164904,D,Open,NRZ
164917,D,Open,NRZ
164920,D,Open,NRZ
164933,D,Open,NRZ
164946,D,Open,NRZ
164959,D,Open,NRZ
164962,D,Open,NRZ
164975,D,Open,NRZ
164988,D,Open,NRZ
164991,D,Open,NRZ
165000,D,Open,NRZ
165013,D,Open,NRZ
165026,D,Open,NRZ
165039,D,Open,NRZ
165042,D,Open,NRZ
165055,D,Open,NRZ
165068,D,Open,NRZ
165071,D,Open,NRZ
165084,D,Open,NRZ
165097,D,Open,NRZ
165107,D,Open,NRZ
165110,D,Open,NRZ
165123,D,Open,NRZ
165136,D,Open,NRZ
165149,D,Open,NRZ
165152,D,Open,NRZ
165165,D,Open,NRZ
165178,D,Open,NRZ
165181,D,Open,NRZ
165194,D,Open,NRZ
165204,D,Open,NRZ
165217,D,Open,NRZ
165220,D,Open,NRZ
165233,D,Open,NRZ
165246,D,Open,NRZ
165259,D,Open,NRZ
165262,D,Open,NRZ
165275,D,Open,NRZ
165288,D,Open,NRZ
165291,D,Open,NRZ
165301,D,Open,NRZ
165314,D,Open,NRZ
165327,D,Open,NRZ
165330,D,Open,NRZ
165343,D,Open,NRZ
165356,D,Open,NRZ
165369,D,Open,NRZ
165372,D,Open,NRZ
165385,D,Open,NRZ
165398,D,Open,NRZ
165408,D,Open,NRZ
165411,D,Open,NRZ
165424,D,Open,NRZ
165437,D,Open,NRZ
165440,D,Open,NRZ
165453,D,Open,NRZ
165466,D,Open,NRZ
165479,D,Open,NRZ
165482,D,Open,NRZ
165495,D,Open,NRZ
165505,D,Open,NRZ
165518,D,Open,NRZ
165521,D,Open,NRZ
165534,D,Open,NRZ
165547,D,Open,NRZ
165550,D,Open,NRZ
165563,D,Open,NRZ
165576,D,Open,NRZ
165589,D,Open,NRZ
165592,D,Open,NRZ
165602,D,Open,NRZ
165628,D,Open,NRZ
165631,D,Open,NRZ
165644,D,Open,NRZ
165657,D,Open,NRZ
165660,D,Open,NRZ
165673,D,Open,NRZ
165686,D,Open,NRZ
165699,D,Open,NRZ
165709,D,Open,NRZ
165712,D,Open,NRZ
165725,D,Open,NRZ
165738,D,Open,NRZ
165741,D,Open,NRZ
165754,D,Open,NRZ
165767,D,Open,NRZ
165770,D,Open,NRZ
165783,D,Open,NRZ
165796,D,Open,NRZ
165806,D,Open,NRZ
165819,D,Open,NRZ
165822,D,Open,NRZ
165835,D,Open,NRZ
165848,D,Open,NRZ
165851,D,Open,NRZ
165864,D,Open,NRZ
165877,D,Open,NRZ
165880,D,Open,NRZ
165893,D,Open,NRZ
165903,D,Open,NRZ
165916,D,Open,NRZ
165929,D,Open,NRZ
165932,D,Open,NRZ
165945,D,Open,NRZ
165958,D,Open,NRZ
165961,D,Open,NRZ
165974,D,Open,NRZ
165987,D,Open,NRZ
165990,D,Open,NRZ
166009,D,Open,NRZ
166012,D,Open,NRZ
166025,D,Open,NRZ
166038,D,Open,NRZ
166041,D,Open,NRZ
166054,D,Open,NRZ
166067,D,Open,NRZ
166070,D,Open,NRZ
166083,D,Open,NRZ
166096,D,Open,NRZ
166106,D,Open,NRZ
166119,D,Open,NRZ
166122,D,Open,NRZ
166135,D,Open,NRZ
166148,D,Open,NRZ
166151,D,Open,NRZ
166164,D,Open,NRZ
166177,D,Open,NRZ
166180,D,Open,NRZ
166193,D,Open,NRZ
166203,D,Open,NRZ
166216,D,Open,NRZ
166229,D,Open,NRZ
166232,D,Open,NRZ
166245,D,Open,NRZ
166258,D,Open,NRZ
166261,D,Open,NRZ
166274,D,Open,NRZ
166287,D,Open,NRZ
166290,D,Open,NRZ
166300,D,Open,NRZ
166313,D,Open,NRZ
166326,D,Open,NRZ
166339,D,Open,NRZ
166342,D,Open,NRZ
166355,D,Open,NRZ
166368,D,Open,NRZ
166371,D,Open,NRZ
166384,D,Open,NRZ
166397,D,Open,NRZ
166407,D,Open,NRZ
166410,D,Open,NRZ
166423,D,Open,NRZ
166436,D,Open,NRZ
166449,D,Open,NRZ
166452,D,Open,NRZ
166465,D,Open,NRZ
166478,D,Open,NRZ
166481,D,Open,NRZ
166494,D,Open,NRZ
166504,D,Open,NRZ
166517,D,Open,NRZ
166520,D,Open,NRZ
166546,D,Open,NRZ
166559,D,Open,NRZ
166562,D,Open,NRZ
166575,D,Open,NRZ
166588,D,Open,NRZ
166591,D,Open,NRZ
166614,D,Open,NRZ
166627,D,Open,NRZ
166630,D,Open,NRZ
166643,D,Open,NRZ
166656,D,Open,NRZ
166669,D,Open,NRZ
166672,D,Open,NRZ
166685,D,Open,NRZ
166698,D,Open,NRZ
166708,D,Open,NRZ
166711,D,Open,NRZ
166724,D,Open,NRZ
166737,D,Open,NRZ
166740,D,Open,NRZ
166753,D,Open,NRZ
166766,D,Open,NRZ
166779,D,Open,NRZ
166782,D,Open,NRZ
166795,D,Open,NRZ
166805,D,Open,NRZ
166818,D,Open,NRZ
166821,D,Open,NRZ
166834,D,Open,NRZ
166847,D,Open,NRZ
166850,D,Open,NRZ
166863,D,Open,NRZ
166876,D,Open,NRZ
166889,D,Open,NRZ
166892,D,Open,NRZ
166902,D,Open,NRZ
166915,D,Open,NRZ
166928,D,Open,NRZ
166931,D,Open,NRZ
166944,D,Open,NRZ
166957,D,Open,NRZ
166960,D,Open,NRZ
166973,D,Open,NRZ
166986,D,Open,NRZ
166999,D,Open,NRZ
167008,D,Open,NRZ
167011,D,Open,NRZ
167024,D,Open,NRZ
167037,D,Open,NRZ
167040,D,Open,NRZ
167053,D,Open,NRZ
167066,D,Open,NRZ
167079,D,Open,NRZ
167082,D,Open,NRZ
167095,D,Open,NRZ
167105,D,Open,NRZ
167118,D,Open,NRZ
167147,D,Open,NRZ
167163,D,Open,NRZ
167176,D,Open,NRZ
167189,D,Open,NRZ
167192,D,Open,NRZ
167202,D,Open,NRZ
167215,D,Open,NRZ
167228,D,Open,NRZ
167231,D,Open,NRZ
167244,D,Open,NRZ
167257,D,Open,NRZ
167260,D,Open,NRZ
167273,D,Open,NRZ
167286,D,Open,NRZ
167299,D,Open,NRZ
167309,D,Open,NRZ
167312,D,Open,NRZ
167325,D,Open,NRZ
167338,D,Open,NRZ
167341,D,Open,NRZ
167354,D,Open,NRZ
167367,D,Open,NRZ
167370,D,Open,NRZ
167383,D,Open,NRZ
167396,D,Open,NRZ
167406,D,Open,NRZ
167419,D,Open,NRZ
167422,D,Open,NRZ
167435,D,Open,NRZ
167448,D,Open,NRZ
167451,D,Open,NRZ
167464,D,Open,NRZ
167477,D,Open,NRZ
167480,D,Open,NRZ
167493,D,Open,NRZ
167503,D,Open,NRZ
167516,D,Open,NRZ
167529,D,Open,NRZ
167532,D,Open,NRZ
167545,D,Open,NRZ
167558,D,Open,NRZ
167561,D,Open,NRZ
167574,D,Open,NRZ
167587,D,Open,NRZ
167590,D,Open,NRZ
167600,D,Open,NRZ
167613,D,Open,NRZ
167626,D,Open,NRZ
167639,D,Open,NRZ
167642,D,Open,NRZ
167655,D,Open,NRZ
167668,D,Open,NRZ
167671,D,Open,NRZ
167684,D,Open,NRZ
167697,D,Open,NRZ
167707,D,Open,NRZ
167710,D,Open,NRZ
167723,D,Open,NRZ
167736,D,Open,NRZ
167749,D,Open,NRZ
167752,D,Open,NRZ
167778,D,Open,NRZ
167781,D,Open,NRZ
167794,D,Open,NRZ
167804,D,Open,NRZ
167817,D,Open,NRZ
167833,D,Open,NRZ
167846,D,Open,NRZ
167859,D,Open,NRZ
167862,D,Open,NRZ
167875,D,Open,NRZ
167888,D,Open,NRZ
167891,D,Open,NRZ
167901,D,Open,NRZ
167914,D,Open,NRZ
167927,D,Open,NRZ
167930,D,Open,NRZ
167943,D,Open,NRZ
167956,D,Open,NRZ
167969,D,Open,NRZ
167972,D,Open,NRZ
167985,D,Open,NRZ
167998,D,Open,NRZ
168007,D,Open,NRZ
168010,D,Open,NRZ
168023,D,Open,NRZ
168036,D,Open,NRZ
168049,D,Open,NRZ
168052,D,Open,NRZ
168065,D,Open,NRZ
168078,D,Open,NRZ
168094,D,Open,NRZ
168104,D,Open,NRZ
168117,D,Open,NRZ
168120,D,Open,NRZ
168133,D,Open,NRZ
168146,D,Open,NRZ
168159,D,Open,NRZ
168175,D,Open,NRZ
168188,D,Open,NRZ
168191,D,Open,NRZ
168201,D,Open,NRZ
168214,D,Open,NRZ
168227,D,Open,NRZ
168230,D,Open,NRZ
168243,D,Open,NRZ
168256,D,Open,NRZ
168269,D,Open,NRZ
168272,D,Open,NRZ
168285,D,Open,NRZ
168298,D,Open,NRZ
168308,D,Open,NRZ
168311,D,Open,NRZ
168324,D,Open,NRZ
168337,D,Open,NRZ
168340,D,Open,NRZ
168353,D,Open,NRZ
168528,D,Open,NRZ
168531,D,Open,NRZ
168544,D,Open,NRZ
168573,D,Open,NRZ
168586,D,Open,NRZ
168599,D,Open,NRZ
168609,D,Open,NRZ
168612,D,Open,NRZ
168638,D,Open,NRZ
168667,D,Open,NRZ
168670,D,Open,NRZ
168683,D,Open,NRZ
168696,D,Open,NRZ
168719,D,Open,NRZ
168722,D,Open,NRZ
168748,D,Open,NRZ
168751,D,Open,NRZ
168777,D,Open,NRZ
168780,D,Open,NRZ
168803,D,Open,NRZ
168845,D,Open,NRZ
168861,D,Open,NRZ
168887,D,Open,NRZ
168939,D,Open,NRZ
168942,D,Open,NRZ
168984,D,Open,NRZ
169006,D,Open,NRZ
169019,D,Open,NRZ
169022,D,Open,NRZ
169035,D,Open,NRZ
169077,D,Open,NRZ
169080,D,Open,NRZ
169093,D,Open,NRZ
169103,D,Open,NRZ
169116,D,Open,NRZ
169129,D,Open,NRZ
169132,D,Open,NRZ
169161,D,Open,NRZ
169187,D,Open,NRZ
169200,D,Open,NRZ
169239,D,Open,NRZ
169242,D,Open,NRZ
169271,D,Open,NRZ
169297,D,Open,NRZ
169307,D,Open,NRZ
169310,D,Open,NRZ
169323,D,Open,NRZ
169336,D,Open,NRZ
169352,D,Open,NRZ
169378,D,Open,NRZ
169394,D,Open,NRZ
169417,D,Open,NRZ
169420,D,Open,NRZ
169433,D,Open,NRZ
169446,D,Open,NRZ
169462,D,Open,NRZ
169475,D,Open,NRZ
169488,D,Open,NRZ
169491,D,Open,NRZ
169501,D,Open,NRZ
169530,D,Open,NRZ
169572,D,Open,NRZ
169585,D,Open,NRZ
169608,D,Open,NRZ
169611,D,Open,NRZ
169624,D,Open,NRZ
169637,D,Open,NRZ
169653,D,Open,NRZ
169679,D,Open,NRZ
169682,D,Open,NRZ
169695,D,Open,NRZ
169721,D,Open,NRZ
169734,D,Open,NRZ
169747,D,Open,NRZ
169750,D,Open,NRZ
169763,D,Open,NRZ
169776,D,Open,NRZ
169789,D,Open,NRZ
169792,D,Open,NRZ
169802,D,Open,NRZ
169815,D,Open,NRZ
169828,D,Open,NRZ
169831,D,Open,NRZ
169860,D,Open,NRZ
169873,D,Open,NRZ
169886,D,Open,NRZ
169899,D,Open,NRZ
169912,D,Open,NRZ
169925,D,Open,NRZ
169941,D,Open,NRZ
169954,D,Open,NRZ
169967,D,Open,NRZ
169970,D,Open,NRZ
169983,D,Open,NRZ
169996,D,Open,NRZ
170011,D,Open,NRZ
170037,D,Open,NRZ
170066,D,Open,NRZ
170134,D,Open,NRZ
170147,D,Open,NRZ
170228,D,Open,NRZ
170231,D,Open,NRZ
170244,D,Open,NRZ
170257,D,Open,NRZ
170299,D,Open,NRZ
170341,D,Open,NRZ
170367,D,Open,NRZ
170370,D,Open,NRZ
170435,D,Open,NRZ
170448,D,Open,NRZ
170477,D,Open,NRZ
170480,D,Open,NRZ
170493,D,Open,NRZ
170516,D,Open,NRZ
170545,D,Open,NRZ
170626,D,Open,NRZ
170655,D,Open,NRZ
170671,D,Open,NRZ
170684,D,Open,NRZ
170710,D,Open,NRZ
170723,D,Open,NRZ
170736,D,Open,NRZ
170749,D,Open,NRZ
170752,D,Open,NRZ
170778,D,Open,NRZ
170781,D,Open,NRZ
170820,D,Open,NRZ
170859,D,Open,NRZ
170862,D,Open,NRZ
170875,D,Open,NRZ
170914,D,Open,NRZ
170927,D,Open,NRZ
170943,D,Open,NRZ
170956,D,Open,NRZ
171010,D,Open,NRZ
171052,D,Open,NRZ
171065,D,Open,NRZ
171133,D,Open,NRZ
171159,D,Open,NRZ
171191,D,Open,NRZ
171201,D,Open,NRZ
171230,D,Open,NRZ
171243,D,Open,NRZ
171272,D,Open,NRZ
171298,D,Open,NRZ
171311,D,Open,NRZ
171337,D,Open,NRZ
171340,D,Open,NRZ
171353,D,Open,NRZ
171395,D,Open,NRZ
171405,D,Open,NRZ
171418,D,Open,NRZ
171421,D,Open,NRZ
171476,D,Open,NRZ
171502,D,Open,NRZ
171515,D,Open,NRZ
171544,D,Open,NRZ
171609,D,Open,NRZ
171612,D,Open,NRZ
171638,D,Open,NRZ
171654,D,Open,NRZ
171670,D,Open,NRZ
171683,D,Open,NRZ
171696,D,Open,NRZ
171706,D,Open,NRZ
171719,D,Open,NRZ
171764,D,Open,NRZ
171777,D,Open,NRZ
171793,D,Open,NRZ
171803,D,Open,NRZ
171829,D,Open,NRZ
171845,D,Open,NRZ
171858,D,Open,NRZ
171874,D,Open,NRZ
171887,D,Open,NRZ
171900,D,Open,NRZ
171913,D,Open,NRZ
171926,D,Open,NRZ
171955,D,Open,NRZ
171971,D,Open,NRZ
172019,D,Open,NRZ
172064,D,Open,NRZ
172103,D,Open,NRZ
172145,D,Open,NRZ
172161,D,Open,NRZ
172174,D,Open,NRZ
172200,D,Open,NRZ
172239,D,Open,NRZ
172255,D,Open,NRZ
172271,D,Open,NRZ
172297,D,Open,NRZ
172307,D,Open,NRZ
172336,D,Open,NRZ
172349,D,Open,NRZ
172404,D,Open,NRZ
172417,D,Open,NRZ
172433,D,Open,NRZ
172459,D,Open,NRZ
172462,D,Open,NRZ
172488,D,Open,NRZ
172491,D,Open,NRZ
172501,D,Open,NRZ
172514,D,Open,NRZ
172530,D,Open,NRZ
172556,D,Open,NRZ
172640,D,Open,NRZ
172653,D,Open,NRZ
172666,D,Open,NRZ
172695,D,Open,NRZ
172705,D,Open,NRZ
172721,D,Open,NRZ
172776,D,Open,NRZ
172789,D,Open,NRZ
172792,D,Open,NRZ
172802,D,Open,NRZ
172844,D,Open,NRZ
172941,D,Open,NRZ
172967,D,Open,NRZ
172983,D,Open,NRZ
172996,D,Open,NRZ
173018,D,Open,NRZ
173021,D,Open,NRZ
173034,D,Open,NRZ
173047,D,Open,NRZ
173050,D,Open,NRZ
173063,D,Open,NRZ
173076,D,Open,NRZ
173089,D,Open,NRZ
173092,D,Open,NRZ
173102,D,Open,NRZ
173115,D,Open,NRZ
173128,D,Open,NRZ
173131,D,Open,NRZ
173144,D,Open,NRZ
173157,D,Open,NRZ
173160,D,Open,NRZ
173186,D,Open,NRZ
173209,D,Open,NRZ
173212,D,Open,NRZ
173225,D,Open,NRZ
173238,D,Open,NRZ
173241,D,Open,NRZ
173254,D,Open,NRZ
173267,D,Open,NRZ
173270,D,Open,NRZ
173283,D,Open,NRZ
173296,D,Open,NRZ
173306,D,Open,NRZ
173319,D,Open,NRZ
173322,D,Open,NRZ
173335,D,Open,NRZ
173348,D,Open,NRZ
173351,D,Open,NRZ
173364,D,Open,NRZ
173377,D,Open,NRZ
173380,D,Open,NRZ
173393,D,Open,NRZ
173403,D,Open,NRZ
173429,D,Open,NRZ
173432,D,Open,NRZ
173445,D,Open,NRZ
173458,D,Open,NRZ
173461,D,Open,NRZ
173474,D,Open,NRZ
173487,D,Open,NRZ
173490,D,Open,NRZ
173500,D,Open,NRZ
173513,D,Open,NRZ
173526,D,Open,NRZ
173539,D,Open,NRZ
173542,D,Open,NRZ
173568,D,Open,NRZ
173571,D,Open,NRZ
173584,D,Open,NRZ
173597,D,Open,NRZ
173607,D,Open,NRZ
173610,D,Open,NRZ
173623,D,Open,NRZ
173636,D,Open,NRZ
173649,D,Open,NRZ
173652,D,Open,NRZ
173665,D,Open,NRZ
173678,D,Open,NRZ
173681,D,Open,NRZ
173694,D,Open,NRZ
173704,D,Open,NRZ
173717,D,Open,NRZ
173720,D,Open,NRZ
173733,D,Open,NRZ
173746,D,Open,NRZ
173759,D,Open,NRZ
173762,D,Open,NRZ
173788,D,Open,NRZ
173791,D,Open,NRZ
173801,D,Open,NRZ
173814,D,Open,NRZ
173827,D,Open,NRZ
173830,D,Open,NRZ
173843,D,Open,NRZ
173856,D,Open,NRZ
173869,D,Open,NRZ
173872,D,Open,NRZ
173885,D,Open,NRZ
173898,D,Open,NRZ
173908,D,Open,NRZ
173911,D,Open,NRZ
173924,D,Open,NRZ
173937,D,Open,NRZ
173940,D,Open,NRZ
173953,D,Open,NRZ
173966,D,Open,NRZ
173979,D,Open,NRZ
173982,D,Open,NRZ
173995,D,Open,NRZ
174004,D,Open,NRZ
174017,D,Open,NRZ
174020,D,Open,NRZ
174033,D,Open,NRZ
174046,D,Open,NRZ
174059,D,Open,NRZ
174062,D,Open,NRZ
174075,D,Open,NRZ
174088,D,Open,NRZ
174091,D,Open,NRZ
174101,D,Open,NRZ
174114,D,Open,NRZ
174127,D,Open,NRZ
174130,D,Open,NRZ
174143,D,Open,NRZ
174156,D,Open,NRZ
174169,D,Open,NRZ
174185,D,Open,NRZ
174198,D,Open,NRZ
174208,D,Open,NRZ
174211,D,Open,NRZ
174224,D,Open,NRZ
174237,D,Open,NRZ
174240,D,Open,NRZ
174253,D,Open,NRZ
174266,D,Open,NRZ
174279,D,Open,NRZ
174282,D,Open,NRZ
174295,D,Open,NRZ
174305,D,Open,NRZ
174318,D,Open,NRZ
174321,D,Open,NRZ
174334,D,Open,NRZ
174347,D,Open,NRZ
174350,D,Open,NRZ
174363,D,Open,NRZ
174376,D,Open,NRZ
174389,D,Open,NRZ
174392,D,Open,NRZ
174402,D,Open,NRZ
174428,D,Open,NRZ
174431,D,Open,NRZ
174444,D,Open,NRZ
174457,D,Open,NRZ
174460,D,Open,NRZ
174473,D,Open,NRZ
174499,D,Open,NRZ
174512,D,Open,NRZ
174538,D,Open,NRZ
174541,D,Open,NRZ
174554,D,Open,NRZ
174567,D,Open,NRZ
174570,D,Open,NRZ
174583,D,Open,NRZ
174596,D,Open,NRZ
174606,D,Open,NRZ
174619,D,Open,NRZ
174622,D,Open,NRZ
174635,D,Open,NRZ
174648,D,Open,NRZ
174651,D,Open,NRZ
174664,D,Open,NRZ
174677,D,Open,NRZ
174680,D,Open,NRZ
174693,D,Open,NRZ
174703,D,Open,NRZ
174716,D,Open,NRZ
174729,D,Open,NRZ
174732,D,Open,NRZ
174745,D,Open,NRZ
174758,D,Open,NRZ
174761,D,Open,NRZ
174774,D,Open,NRZ
174787,D,Open,NRZ
174790,D,Open,NRZ
174800,D,Open,NRZ
174813,D,Open,NRZ
174826,D,Open,NRZ
174839,D,Open,NRZ
174842,D,Open,NRZ
174855,D,Open,NRZ
174871,D,Open,NRZ
174884,D,Open,NRZ
174897,D,Open,NRZ
174907,D,Open,NRZ
174923,D,Open,NRZ
174936,D,Open,NRZ
174949,D,Open,NRZ
174952,D,Open,NRZ
174965,D,Open,NRZ
174978,D,Open,NRZ
174981,D,Open,NRZ
174994,D,Open,NRZ
175003,D,Open,NRZ
175016,D,Open,NRZ
175029,D,Open,NRZ
175032,D,Open,NRZ
175045,D,Open,NRZ
175058,D,Open,NRZ
175061,D,Open,NRZ
175074,D,Open,NRZ
175087,D,Open,NRZ
175210,D,Open,NRZ
175223,D,Open,NRZ
175236,D,Open,NRZ
175249,D,Open,NRZ
175252,D,Open,NRZ
175265,D,Open,NRZ
175278,D,Open,NRZ
175281,D,Open,NRZ
175294,D,Open,NRZ
175304,D,Open,NRZ
175317,D,Open,NRZ
175320,D,Open,NRZ
175333,D,Open,NRZ
175346,D,Open,NRZ
175359,D,Open,NRZ
175375,D,Open,NRZ
175388,D,Open,NRZ
175391,D,Open,NRZ
175401,D,Open,NRZ
175414,D,Open,NRZ
175427,D,Open,NRZ
175430,D,Open,NRZ
175443,D,Open,NRZ
175456,D,Open,NRZ
175469,D,Open,NRZ
180140,D,Open,NRZ
180247,D,Open,NRZ
180250,D,Open,NRZ
180263,D,Open,NRZ
180276,D,Open,NRZ
180289,D,Open,NRZ
180292,D,Open,NRZ
180302,D,Open,NRZ
180328,D,Open,NRZ
180331,D,Open,NRZ
180344,D,Open,NRZ
180357,D,Open,NRZ
180373,D,Open,NRZ
180386,D,Open,NRZ
180399,D,Open,NRZ
180409,D,Open,NRZ
180412,D,Open,NRZ
180425,D,Open,NRZ
180438,D,Open,NRZ
180441,D,Open,NRZ
180454,D,Open,NRZ
180467,D,Open,NRZ
180483,D,Open,NRZ
180496,D,Open,NRZ
801034,H,Open,NRZ
801063,H,Open,NRZ
801092,H,Open,NRZ
801131,H,Open,NRZ
801144,H,Open,NRZ
801157,H,Open,NRZ
801160,H,Open,NRZ
801186,H,Open,NRZ
801241,H,Open,NRZ
801254,H,Open,NRZ
801377,H,Open,NRZ
801393,H,Open,NRZ
801403,H,Open,NRZ
801416,H,Open,NRZ
801432,H,Open,NRZ
801445,H,Open,NRZ
801458,H,Open,NRZ
801513,H,Open,NRZ
801526,H,Open,NRZ
801555,H,Open,NRZ
801568,H,Open,NRZ
801597,H,Open,NRZ
801607,H,Open,NRZ
801610,H,Open,NRZ
801636,H,Open,NRZ
801652,H,Open,NRZ
801678,H,Open,NRZ
801681,H,Open,NRZ
801694,H,Open,NRZ
801704,H,Open,NRZ
801720,H,Open,NRZ
801733,H,Open,NRZ
801746,H,Open,NRZ
801759,H,Open,NRZ
801762,H,Open,NRZ
801775,H,Open,NRZ
801788,H,Open,NRZ
801801,H,Open,NRZ
801814,H,Open,NRZ
801856,H,Open,NRZ
801869,H,Open,NRZ
801872,H,Open,NRZ
801908,H,Open,NRZ
801924,H,Open,NRZ
801966,H,Open,NRZ
802004,H,Open,NRZ
200017,I,Open,NRZ
200020,I,Open,NRZ
200033,I,Open,NRZ
200046,I,Open,NRZ
200062,I,Open,NRZ
200075,I,Open,NRZ
200088,I,Open,NRZ
200091,I,Open,NRZ
200101,I,Open,NRZ
200127,I,Open,NRZ
200130,I,Open,NRZ
200143,I,Open,NRZ
200156,I,Open,NRZ
200169,I,Open,NRZ
200172,I,Open,NRZ
200185,I,Open,NRZ
200198,I,Open,NRZ
200208,I,Open,NRZ
200211,I,Open,NRZ
200224,I,Open,NRZ
200240,I,Open,NRZ
200266,I,Open,NRZ
200318,I,Open,NRZ
200321,I,Open,NRZ
200334,I,Open,NRZ
200350,I,Open,NRZ
200363,I,Open,NRZ
200389,I,Open,NRZ
200392,I,Open,NRZ
200402,I,Open,NRZ
200415,I,Open,NRZ
200444,I,Open,NRZ
200457,I,Open,NRZ
200473,I,Open,NRZ
200499,I,Open,NRZ
200538,I,Open,NRZ
200541,I,Open,NRZ
200567,I,Open,NRZ
200583,I,Open,NRZ
200596,I,Open,NRZ
200606,I,Open,NRZ
200619,I,Open,NRZ
200635,I,Open,NRZ
200648,I,Open,NRZ
200664,I,Open,NRZ
200677,I,Open,NRZ
200680,I,Open,NRZ
200693,I,Open,NRZ
200703,I,Open,NRZ
200716,I,Open,NRZ
200729,I,Open,NRZ
200732,I,Open,NRZ
200745,I,Open,NRZ
200758,I,Open,NRZ
200774,I,Open,NRZ
200787,I,Open,NRZ
200790,I,Open,NRZ
200800,I,Open,NRZ
200826,I,Open,NRZ
200839,I,Open,NRZ
200842,I,Open,NRZ
200855,I,Open,NRZ
200868,I,Open,NRZ
200871,I,Open,NRZ
